20171110183555	0.00	0.00	0.00
20171110183556	0.00	0.00	0.00
20171110183557	0.00	0.00	0.00
20171110183558	0.00	0.00	0.00
20171110183559	0.00	0.00	0.00
20171110183600	0.00	0.00	0.00
20171110183601	0.00	0.00	0.00
20171110183602	7.70	763.50	-14.98
20171110183603	7.70	763.50	-14.95
20171110183604	6.90	763.50	-14.95
20171110183605	6.90	763.50	-14.94
20171110183606	6.10	763.50	-14.94
20171110183607	5.70	763.50	-14.93
20171110183608	5.70	763.50	-14.93
20171110183609	5.50	763.50	-14.90
20171110183610	5.50	763.50	-14.89
20171110183611	5.10	763.50	-14.89
20171110183612	5.00	763.50	-14.88
20171110183613	5.00	763.40	-14.88
